text,label
Tiga Titik Bergaris di Grup WhatsApp Tanda Ada Hacker Bisa Kuras M-Banking,1
OJK Mengeluarkan Surat Izin Pemberian Giveaway Minyak Tropical kepada PT Bina Karya Prima,1
"Tertusuk Ikan Hingga Tewas, 5 Kejadian Tragis saat Memancing Ikan",0
Jokowi Tebar Bansos Rp 600.000/Keluarga,0
"Nikah Muda, Tegar Septian Tepis Anggapan Negatif",0
Puluhan Mobil Terbengkalai di Bekas Terowongan Kereta Api,0
KIA Picanto Kini Lebih Canggih dan Seksi,0
"PSBB Jakarta Diperpanjang, Ini Daftar Lokasi Wisata yang Dibuka",0
Gegara Corona Aktivitas Transportasi di Jakarta Berubah,0
Polisi Sebut Bule Freestyle Motor di Jalanan Bali Sudah Kabur,0
Akun WhatsApp Mengatasnamakan Anggota DPRD Kota Bandung Ahmad Rahmat Purnama,1
Pengibaran Bendera Merah Putih di Monas Hanya Era Gubernur Anies Baswedan,1
"Akun Facebook Bupati Tebo, Jambi",1
Ini Dia Orang Terkaya Afrika yang Mau Borong Mobil Desa Buatan RI,0
Prabowo Subianto Akui Boleh Jual Negara Atas Perintah Presiden Joko Widodo,1
Brimo Festival Panen Hadiah 2024,1
1 Pasien Suspect Corona di RSPI SS Punya Riwayat Kontak dengan 'Kasus 1',0
"Daftar Pemenang Pembangunan Daerah Jabar 2020, Siapa Saja?",0
Paspor Jepang Jadi yang Terbaik Untuk Traveling,0
Anies Baswedan Dijemput KPK dan Mahfud MD karena Menjadi Tersangka Korupsi,1
"Dituduh Pelakor, Gadis di Bone Dianiaya dan Disiarkan di Medsos",0
Pelajar di Tana Toraja Tewas Diduga Tersengat Listrik saat Cari Kayu,0
Hotel Mercure Kuta Bali akan Dijual,1
Video Satpam Pingsan di Tanjung Duren,1
"Gegap Gempita Oscar 2020, Museumnya Bakal Dibuka Desember!",0
Informasi Kebakaran SPBU Medalem Bojonegoro,1
Akun Facebook Mengatasnamakan Bupati Kotawaringin Timur,1
"Ruang Perawatan Covid-19 di Riau Penuh, Warga Wajib di Rumah Selama Dua Minggu",1
"Cerita Mobil Pertama Indonesia: Diservis ke Eropa, Tak Pernah Pulang Lagi ke Jawa",0
Shopee Kembali Buka Layanan Zakat dan Donasi Selama Ramadhan,0
Seorang Warga Terlihat Membawa Bandera Palestina Saat Bersama Anies Baswedan di Malam Takbiran,1
Tiga Ketum Cabor Olimpiade Teken MoU dengan Kemenpora,0
"Ayam Goreng hingga Timun, 5 Makanan Ini Tidak Disukai Idol K-Pop",0
"Pidato Lengkap Jokowi, Negara Kita Tidak Pernah Berutang, Hanya melakukan Pinjaman Luar Negeri",1
Masyarakat Zimbabwe Terkena Penyakit Kulit Berair Akibat Vaksin dan Kemungkinan Besar Indonesia Bisa Mengalami Hal yang Sama,1
Produk AQUA Bentuk Sachet,1
"Wajib Tahu, Ini Rumus Untung Pakai OVO di Grab",0
"Polda Metro Gerebek Pabrik Masker Ilegal di Jakut, 10 Pekerja Diamankan",0
Kebakaran di California adalah Agenda Smart City 2028 oleh PBB,1
Komisi II Setuju Tito Pangkas Birokrasi Dana Desa: Potong Potensi Minta Jatah,0
Akun Palsu Instagram dan Telegram @bahana_investment,1
Tautan Lowongan Kerja PT PP Presisi Tbk,1
Banyak Harapan Denada untuk Shakira yang Ganti Nama Aisha,0
Wanita Asal Yogyakarta Jadi Wali Kota Boston,1
Ini 5 Tips Biar Kerja di Kantor Makin Produktif,0
"Harga Bawang Merah dan Gula Pasir Tinggi, Sumbang Inflasi April",0
Anak-anak Dirusak Aqidahnya oleh Islam Nusantara,1
"Data Terbaru Corona di NTB : Kasus Positif 10, 1 di Antaranya Meninggal Dunia",0
Marion Jola Putus! Ini Kebersamaannya dengan Julian Jacob,0
Akun Facebook Arthur Waroka Minta Uang Hingga Pulsa ke Warga,1
Informasi Loker PT Arutmin Indonesia dengan Gaji Puluhan Juta Rupiah,1
"Gempa M 5,5 Guncang Maluku Tenggara Barat, Tak Berpotensi Tsunami",0
"Virus Corona Sudah Masuk di Jakarta, 1 Pasien di RSPI Sulianti Saroso Jakarta Sedang Diisolasi",1
Seorang Wanita Mengaku Dipaksa Tanda Tangan agar Ibunya Dicovidkan,1
Klaim Vaksin COVID-19 akan Berefek Cacat pada Janin Seperti Kejadian Tahun 1950,1
Tokoh Batman Asli adalah Dewa yang Disembah Suku Maya,1
Uang Pecahan 200 ribu Telah Beredar,1
"Masjid Dibakar di Wamena, Tumpukan Al- Quran Masih Utuh",1
Akun WhatsApp Mencatut Nama Kasatpol PP Lhokseumawe Meminta Pulsa,1
"Untuk Warga Bekasi: Ingat, Tilang Elektronik Mulai Uji Coba Pekan Ini",0
Tim SAR Evakuasi Lansia yang Terjebak Banjir Samarinda,0
"Analisis BMKG Terkait Gempa M 5,0 di Garut",0
Bendera  Tiongkok Berkibar di Maluku Utara,1
Akun Facebook Mengatasnamakan Wakil Gubernur Kalimantan Tengah H. Edy Pratowo,1
Screening di Pintu Masuk Bontang Terkait Corona,1
"Awalnya Tak Percaya, Namun Setelah Menyaksikan Sendiri Pak Prabowo Bukan Islam yang Taat",1
15 Orang Jaksa Dipecat karena Bersekongkol dengan Panji Gumilang,1
Cerita di Balik Kunjungan Mendadak Jokowi ke Waduk Pluit,0
Video Doa Imam Besar Masjidil Haram Mekah Assyeikh Sudais terhadap Musibah Virus Corona,1
"Puisi Menyentuh Andien, Umumkan Kehamilan Keduanya",0
"Unik & Enerjik, Walkot Bima Arya Sampaikan Capaian 'Bogor Berlari'",0
Jenazah Glenn Fredly Sudah Tiba di TPU Tanah Kusir,0
Respons Pemkot Depok-Bogor soal KRL Tetap Beroperasi saat PSBB,0
"Obrolan Tren Gadget 2020, Adu Keren Kamera Ponsel!",0
Mau Nonton Streaming Anime? Yuk Cek Deretan Situsnya,0
Penangkapan Tuyul di Desa Karangejo Blitar,1
Artikel Presiden Prabowo akan Lanjutkan IKN Memakai Dana Haji Rp300 Triliun,1
Sistem Ganjil Genap Ditiadakan Mulai Senin Selama PSBB,1
Pengumuman! Tiara 'Idol' Kini Ingin Dikenal Sebagai Tiara Andini,0
"Hanya Makan Nasi dan Cabe, Wanita Ini Meninggal Karena Kemiskinan",0
Tarif Tol Dalam Kota Naik Jadi Rp 10.000 per 1 Februari,0
Banyak Pedagang Pasar Gede Solo Positif Corona,1
Vaksin Corona Mengandung Robot Kecil yang Dimasukkan ke Dalam Tubuh,1
"Di Sidang MK, Pemerintah Jawab Dalil 'Dewas Malah Melemahkan KPK'",0
"Sabtu Ini, Kenali Situs Warisan Dunia dari Indonesia",0
Pelaku Pemukulan Sopir Ambulans di Jakarta Selatan adalah Anggota DPR,1
"Usai Jadi Penyanyi Terkaya, Dua Lipa Patenkan Namanya",0
Korban Penculikan Mata Dicuri,1
9 Wisata Religi Masjid di Indonesia dengan Bangunan Unik,0
Grup Telegram Mengatasnamakan PT Kresna Graha Investama Tbk (KREN) dan Menawarkan Investasi,1
"Lebaran Virtual Bareng Pegawai, Sri Mulyani Titip BLT Dana Desa",0
Drama Korea My Secret Terrius Ramalkan Covid-19,1
"Saksi Mata: Helikopter Kobe Bryant Meledak, Keluarkan Bola Api",0
"Lockdown vs Tes Cepat, Lebih Ampuh Mana Atasi Corona?",0
"Pidato Amburadul, Anies Baswedan Gantikan Pidato Presiden Joko Widodo di KTT ASEAN 2023",1
"Satu Keluarga di Makassar Diserang Massa, Rumah Dirusak",0
"Damayanti Noor Meninggal, Rian 'D'MASIV' Bakal Jaga Gitar Warisan Chrisye",0
AIB Show Bakal Benar-benar Live di detikcom,0
KPK Saat Darurat Corona: Lampu Hijau Pengadaan Barang-Ancam Hukum Mati Koruptor,0
Jonan Minta Pengusaha Logistik Jangan Manja Minta Disubsidi,0
Undangan Rapat Koordinasi Calon Penerima dan Penandatanganan Perjanjian Program Bantuan Dana Hibah TA. 2021,1
"Foto Hewan dan Tumbuhan Terbesar di Bumi, Indonesia Punya 2",0
Mahkamah Internasional Larang Prabowo-Gibran Jadi Presiden,1
Pesona Masjid Bermandikan Cahaya di Dubai,0
"Lomba Senam Stay at Home Semarak sampai London, Menpora Kaget",0
Panglima TNI dan Kapolri Lepas 4 Jenazah Prajurit Korban Heli MI-17,0
Menelan Sperma Dapat Mengobati Covid-19,1
"Gebrakan Menkominfo Baru, Gratis Telepon ke Semua Operator",1
Siap-siap! Purworejo Gelar Festival Durian Sebentar Lagi,0
"Kangen Nyanyi, Begini Cara Cherly Eks Cherrybelle Lampiaskan Hasratnya",0
"20Detik Kripik Kulit Pisang, Inovasi Baru dari Ibu Asal Lamongan",0
Jokowi Tidak Mencium Hajar Aswad Malah Berdo'a,1
"Kuliner New Normal Terapkan Protokol Baru, Restoran Mosaic Kembali Menerima Tamu",0
Kementerian Agama Angkat Pendeta Sebagai Kepala Kemenag Gresik,1
Pengungsi Rohingya Sengaja Dikirim ke Indonesia untuk Alihkan Isu Palestina,1
TNI Rebut Pos Militer Israel di Gaza,1
Akun Facebook Mengatasnamakan Bupati Dairi,1
Galaxy A71 Jadi HP Resmi Piala Presiden 2020,0
Video Angin Puting Beliung di Jawa Barat pada Awal Maret 2020,1
Foto Menteri Agama di Kabinet Jokowi sebagai Pendeta Kristen,1
Akibat Makan Daging Babi,1
CEO Zoom: Kami Salah Langkah,0
"Akun WhatsApp Mengatasnamakan Pj Ketua TP PKK NTB, Ir. Hj. Lale Prayatni",1
"Positif Corona Jadi 18, Wagub Ungkap 25 Ribu Orang Masuk Sumbar Sejak 1 April",0
"Total Kasus Corona RI 29.521, Ini Sebaran 703 Kasus Baru Per 5 Juni",0
"Kuliah Diliburkan demi Cegah Penularan Corona, Unhas Sepi",0
Kapan Bantuan Sembako dari Jokowi Mengalir Buat Warga Jabodetabek?,0
Cerita Lara Tukang Cukur hingga Ibu Kantin yang Kena Dampak Corona,0
Kabar Pemecatan dan Pengurangan Gaji Karyawan PT Esemka,1
Curhat Erick Thohir: Salaman Susah!,0
Perang antara Tenaga Kerja Asing dan Tenaga Kerja Indonesia di Morosi,1
Ini Alasan di Balik Goodnight Electric Buat Formasi Baru,0
Grab dan Good Doctor Beri Konsultasi Gratis Cek Virus Corona,0
"Sumbar Lanjutkan PSBB Tahap III hingga 7 juni, Kecuali Bukittinggi",0
F-Golkar Minta Yasonna Fokus Tuntaskan soal Peredaran Narkoba di Lapas,0
"2 WNI Positif Corona, Komisi IX DPR Soroti Pemeriksaan di Bandara",0
"Diunggulkan Lawan Ganda Prancis, Praveen/Melati Enggan Jemawa",0
"Diwajibkan Menkes, Ketahui Batasan Konsumsi Vitamin C dalam Sehari",0
Jihane Almira Siap Ikuti Ajang Puteri Indonesia 2020,0
"Jokowi: Tumbuhkan Solidaritas, Ini Saatnya Kita Bantu Saudara-Tetangga",0
Vladimir Putin Instruksikan Seluruh Stok Vaksin Covid-19 di Rusia Dihancurkan,1
Pernyataan Menkominfo: OPM Gunakan Media Untuk Propaganda,1
"Cegah Maag, Ini 5 Menu untuk Makan Sahur dan Berbuka Puasa",0
Akun Facebook Mengatasnamakan Bupati Melawi dan Menawarkan Posisi ASN di Kabupaten Melawai,1
Bantuan Kompensasi Rp 1 Juta Bagi Pemegang Kartu Vaksinasi,1
"Pandemi Corona, Dokter Sarankan Jangan Pakai Lensa Kontak!",0
Debat Capres di Pilpres 2024 Ditiadakan,1
Jokowi Menjadi Aktor Film Mortal Combat,1
Kaki Membengkak Akibat Menginjak Kitab Suci Alquran,1
Warga Gantung Diri karena Depresi Rumahnya Belum Diperbaiki akibat Gempa Cianjur,1
"Beri Sembako ke Keluarga Pasien Corona, Pemkab Gowa: Kebutuhan Selama Diisolasi",0
Kylian Mbappe Terjangkit Virus Corona?,0
"Sniper Brimob Pantau Demonstrasi Di Wilayah Petamburan, Kota Jakarta Pusat",1
"Cegah Kerumunan di Pasar Ikan Hias Jatinegara, Satpol PP Lakukan Penjagaan",0
RRC Miliki Tanah Hasil Tukar Menukar Aset antara TNI dengan PT Kereta Cepat Indonesia China,1
Flu Membunuh 14 Kali Lipat Daripada Covid-19,1
Cepu di Lockdown Kendaraan dari Arah Jatim Dipersilahkan Putar Balik,1
Jokowi: Korban Meninggal Itu Sudah Takdir Jangan Diperpanjang Lagi,1
Tanaman Bionik Baru Mengandung Nanopartikel,1
Perda Kabupaten Kudus Tentang Pembatasan Penggunaan Kantong Plastik,1
Kadin DKI Jakarta Dukung Pasar Mitra Tani Besutan Kementan,0
Video WNA China Masuk Indonesia,1
Ibu Menyusui Tidak Boleh Minum Es karena Bisa Membuat Bayi Pilek,1
"Jelang Arus Balik, Kakorlantas: yang Sudah Mudik Dilarang Kembali",0
Begini Tata Cara Masuk Mal yang Dibuka Senin Depan,0
MA Pecat Pegawai PN Jakbar karena Pungli Rp 15 Juta,0
Ramai Warga AS Minum ASI Perah untuk Cegah Corona karena Diklaim 'Super Food',0
Pasien Corona Minta Diantar Ojek Online di Aeropolis,1
"Akun WhatsApp Mengatasnamakan Kapolres Kepulauan Yapen AKBP Herzoni Saragih, S.I.K., M.H",1
Sungai di Rejoso Binangun Tercemar Limbah Pabrik Gula,1
Jokowi Minta Dubes RI Gencarkan Diplomasi Ekonomi,0
The Simpsons Prediksi Ledakan Dahsyat di Lebanon,1
Akun Instagram Mengatasnamakan PT Jasa Marga (Persero) Tbk Membuka Program Rekrutmen Karyawan,1
"2 Ditangkap, Preman Lain Pengeroyok Anggota TNI di Medan Diburu Polisi",0
Foto Panglima Polim dan Istrinya,1
Video Wanita Dimakan Buaya di Sungai Musi Palembang,1
Polisi Serahkan 2 Penyerang Novel ke Kejaksaan,0
Tautan Lowongan Kerja Pendamping Kecamatan P3PD Tahun 2024,1
Video Kecelakaan hingga Kepala Korban Putus di Batam,1
Rapid Test di Bandara Soekarno-Hatta Bayar Rp550.000,1
Iuran Uang untuk Bimbingan Kejaksaan di Kejaksaan Negeri Kabupaten Grobogan,1
Alasan Jokowi Pindahkan Ibu Kota karena Tamu Luar Negeri Hanya Mau Bertemu Anies,1
Megawati sedang Membusukkan Nama KPU untuk Membongkar Ijazah Palsu Jokowi,1
Nomor WhatsApp Mengatasnamakan Kasat Reskrim Polresta Barelang,1
"Diam soal Mudik ke Solo di Tengah Rehabilitasi, Nunung Lagi Sakit Gigi",0
Petugas KPPS Mencoblosi Sendiri Surat Suara,1
Bawaslu Diskualifikasi Ganjar Pranowo dari Bursa Capres,1
Tiga Lapis Tembok Beton Dipersiapkan di Sekitaran Gedung KPU Jelang 20 Maret 2024,1
40.000 Alat Tes Corona Asal Cina Bagian dari Rencana Pembunuhan Massal Ulama Jawa Barat,1
Video Pengibaran Bendera Kalimat Tauhid di Poso,1
Sertifikat Keamanan Dana Investasi Mengatasnamakan Staf Khusus dan Juru Bicara Kementerian Investasi/BKPM,1
"Data Corona Terkait Indonesia, 30 Maret 2020 Pukul 16.00 WIB",0
Akun WhatsApp Mengatasnamakan Pj. Bupati Ogan Komering Ilir Asmar Wijaya Membagikan Donasi,1
"Informasi Daftar Penerima Banpres BNI Sebesar Rp 2,5 Juta",1
"Sidang Wawan, Eks Kadinkes Banten Ngaku Diminta Teken Surat Tanda Loyal",0
"Tidak Diizinkan Pulang, Petugas Transjakarta Ditemukan Tewas",1
"Jenazah Glenn Fredly Dibawa dari RS, Mutia Ayu Setia Mendampingi",0
"Umrah Disetop Sementara, Garuda: Pukulan Baru Lagi",0
Prekuel Novel 'Hunger Games' Laku Terjual 500.000 Eksemplar,0
Istri Rifaldi Bawuoh Ucapkan Perpisahan dan Selamat Tinggal pada Suporter Arema FC,1
Corona Buat Pameran Seni 'Matisse & Picasso' di Singapura Terpaksa Batal,0
Potret Kemeriahan Akad Nikah Cucu Soeharto,0
Aksi Demonstrasi Tuntut Gibran Rakabuming Raka Turun dari Jabatan Wali Kota Solo,1
"Di Jepang (Jokowi) Plonga-Plongo Sendiri, Gak Ada yang Kasih Ucapan Selamat. Katanya Sih Udah Menang",1
Chord Gitar Lagu 'Pergilah Kasih' oleh Chrisye,0
"Soal Tuduhan Jokowi Anti Islam, Luhut: Umur 10 Tahun Beliau Sudah Hafal Alquran 40 Juz",1
Pesawat Lion Air Jatuh di Filipina,1
"Ide Gila, Mobil Diajak Main Trampolin Dilepas dari Ketinggian 45 Meter",0
Jurus KKP Bila Usaha Perikanan 'Terinfeksi' Corona,0
Pertamina Bagi-bagi Cek Tunai Rp150 Juta Lewat SMS,1
Video Penculikan Anak di Bekasi,1
"Video Gempa Bumi di Kepulauan Tanimbar, Maluku",1
Situs Survei Berhadiah Mengatasnamakan Shopee,1
Saudari Kita ini adalah Hafizah Al-Quran yang Syahid,1
Kerusuhan Ibu-ibu yang Menduga Adanya Kotak Suara Tercoblos di Tangerang,1
Otto Hasibuan Jadi Kuasa Hukum Prabowo,1
"Ke Genting Highland, Jangan Lupa Mampir di Spot Ini",0
Demo Neo PKI Sudah Mendapat Ijin dari Petinggi Kepolisian,1
Presiden Jadi Tim Sukses Gibran-Teguh,1
Baru 19% Penduduk RI yang Ikut Sensus Penduduk Online,0
Gubernur Riau Dilarikan ke ICU RSUD,1
Situs Mengatasnamakan Direktorat Jenderal Pajak,1
Korban Begal di Kampus UPI Padang,1
PT PUF Ikut Dorong Produktivitas Rempah-rempah RI,0
"Tradisi Aneh di Singapura, Orang Tua Menonton Anaknya Saat Melakukan Hubungan Intim Malam Pertama",1
Peserta Uji Coba Vaksin TBC akan Dapat Bansos Rp150.000,1
"Prabowo soal Natuna: Jangan Dipanas-panasin, Kita Cool Aja",0
'Joker' Raih Piala Oscar Lagi Lewat Original Score,0
"Peserta Kartu Pra Kerja Dapat Rp 3,5 Juta Hari Ini",0
"Viral Joging Harus Bikin Formasi Sebaris Agar Tak Kena Corona, Benarkah?",0
Pemeriksaan Gula Darah Gratis dari Fakultas Kedokteran Bertujuan Menyebarkan Virus HIV/AIDS,1
Surat Undangan Pelatihan Teknis Fungsional Mengatasnamakan Pusat Pengembangan Kepegawaian ASN BKN,1
"Sempat Ingin Nikah Tapi Batal, Nicholas Saputra Nikmati Masa Sekarang",0
Pesona Danau Terbesar Kedua di Sumatera,0
Sistem Digital BRI Bantu ASN Kemenpan RB Kerja dari Rumah,0
"Bertambah 9, Total Pasien Positif Corona di Bali 19 Kasus",0
"Tenaga Medis Dapat 'Bonus' dari Jokowi, Maksimal Rp 15 Juta",0
Tautan untuk Daftar Perpanjangan Masa Berlaku SIM,1
Ada Suspect Positif Corona di Salah Satu Rumah Sakit di Makassar,1
"Presiden Filipina Rodrigo Duterte Ingatkan Presiden Joko Widodo, Indonesia akan Dikuasai Kartel Narkoba Internasional",1
Walkot Arief Minta Pemudik Nganggur Tak Balik ke Tangerang,0
"Bank Mandiri: Blokir Dibuka, Sebagian Uang H Podda Disita Kejaksaan",0
"Foto ""Dampak 16 Hari Lockdown di Italia""",1
Jalan Sumbar Riau Putus Total di Koto Alam Kelok 17,1
Resep Manisan Kolang-kaling Gula Aren yang Legit Harum,0
Retakan Permukaan Air Laut Indikasikan Potensi Gempa di Pulau Jawa,1
Telah Mati Seorang Pembantai Rakyat Hendropriyono di Singapura,1
Video Lautan Manusia Menyambut Presiden Prabowo,1
Akun Facebook Mengatasnamakan Walikota Kendari,1
Timothee Chalamet Bintangi Biopik Musisi Bob Dylan,0
Razia Masker di Kabupaten dan Kota Magelang,1
Social Distancing ala Greysia Polii Cs di Pelatnas Cipayung,0
Wakil Bupati dan Plt. Sekda Kabupaten Tapanuli Selatan Bagi-Bagi Bansos,1
"Bahas RUU Omnibus Law di Tengah Corona, DPR Dinilai Tidak Etis",0
"Di Masa Pandemi, Daihatsu Jual Hampir 50 Ribu Mobil Sepanjang Januari-April",0
Bikin Film dengan Huawei Mate 30 Pro Semudah dalam Genggaman,0
"Ajudan Pribadi Trump Terinfeksi Corona, Gedung Putih Wajibkan Pakai Masker",0
Mantan Gubernur Aceh Abdullah Puteh Meninggal Dunia,1
Hanya Masker Berlabel VFE yang Bisa Melindungi dari Paparan Covid-19,1
"Kabupaten Blitar Terapkan PPKM Darurat, Kecuali Kecamatan Wonodadi",1
Pendapatan Konser BLACKPINK 'IN YOUR AREA' Kalahkan Konser SNSD,0
Minggu Ini Jokowi Kirim Surat ke DPR untuk Bahas Omnibus Law,0
"13 WNI di Malaysia Positif Corona, Kemlu: Peserta Tablig Akbar",0
Pengobatan Ida Dayak di GRIS pada 8-10 Mei 2023,1
Akun WhatsApp Mengatasnamakan Kasi Intel Kejari Kota Bengkulu,1
2 Balita Tewas dalam Kecelakaan Truk SPBU di Karanganyar,1
Virus Corona sudah Masuk di Pekanbaru,1
Proyeksi Pertumbuhan Ekonomi Indonesia di Tengah Pandemi Corona,0
Penyederhanaan Persyaratan Legalisasi Dokumen Perpanjangan Kontrak Tanpa Pulang (PKTP) dengan Biaya Administrasi Sebesar 10.000 NT,1
Imbauan Bank Indonesia Terkait Modus Penguras Saldo Rekening di ATM,1
"Masih Dipompa, Tinggi Banjir Underpass Kemayoran Pagi Ini 3 Meter",0
Aneurisma Otak Merupakan Cedera yang Serius dan Umum Terjadi Akibat Vaksin mRNA Covid-19,1
Ketuk Palu Surat Suara Terbanyak Ada di Kecamatan/Kantor Camat,1
"Menjajal Akun Chatbot WhatsApp COVID-19 Pemerintah, Ini Caranya",0
Mengenal Investor Baru Gojek yang Nilai Bisnisnya Rp 9.900 T,0
Beberapa Hewan Mati Mendadak di Cibarusah (Bekasi) karena Corona,1
Presiden Jokowi Pamit ke SBY Pulang ke Solo,1
Indonesia Dalam Bahaya setiap Imigran Cina mempunyai E-KTP,1
Gerindra soal Ahok Lebih Jago Atasi Banjir: Nyaris Berhasil Jatuhkan Anies,0
Romahurmuziy Alias Rommy Ingin Kabur,1
Cacar Air Penyakit Sekali Seumur Hidup,1
Menjajal Kamera Pengawas Ezviz C6N,0
"Bukti Cina Akan Kuasai Indonesia Terungkap, Warga Morowali Diusir Paksa",1
Tidak Ada Orang yang Meninggal Murni Karena Covid-19,1
Bahaya Rasa Aman Semu Saat Rapid Test Corona Mandiri Hasilnya Negatif,0
Gus Sholah akan Hadiri Deklarasi Barisan Kyai dan Santri Nahdliyin Dukung 02,1
Video Mobil Pemudik Nekat Seberangi Sungai,1
Undian Berhadiah Mengatasnamakan Bank NTB Syariah,1
"Menteri ESDM & DPR Rapat 7 Jam, Ini Hasilnya",0
Industri Perfilman Tanah Air Rugi Triliunan Rupiah Dilibas Corona,0
Telur Ikan Bikin Kanker Kulit,1
Keripik hingga Permen Produk UMKM Binaan BRI Tembus Australia,0
Informasi Rincian Biaya Masuk Akmil 2024,1
Kakeknya Arteria Dahlan PKI,1
Uang Pecahan Rp10.000 Tahun Emisi (TE) 2005 Sudah Tidak Berlaku,1
LeBron James Jadi Produser Film Netflix yang Dibintangi Adam Sandler,0
"Tugu MTQ, Landmark Kota Kendari yang Megah",0
"Bikin Netizen Geger, Pria Ini Masak Ikan Arwana Seharga Rp 15 Juta!",0
Kereta Mengalah Berhenti Agar Motor dan Kendaraan Lain Melintas,1
Video Batik Air Tergelincir di Kota Yogyakarta pada Februari 2025,1
"Diperiksa Intensif, Lucinta Luna Bakal Jalani Tes Darah dan Rambut",0
Akun WhatsApp Mengatasnamakan Wakil Bupati Solok,1
MUI: Tak Gelar Isra Miraj di Tengah Corona Manfaatnya Jauh Lebih Besar,0
Satu Warga di Toraja Utara Terjangkit Virus Corona,1
Kementerian Kesehatan Jepang Memperingatkan agar Tidak Menerima Vaksin Covid-19 Dosis Keempat,1
"Viral Tamu Diusir Saat Makan di Resto Sushi, Ini 5 Perlakukan Tak Sopan Pelayan Restoran",0
Akun WhatsApp Mengatasnamakan Istri Wakil Bupati Temanggung,1
Presiden Prabowo Bagi-bagi Bantuan Rp40 Juta,1
Undian Gong Bali Dwipa BPD Bali Periode 2024,1
"Korupsi Dana Sosialisasi SKPD, Eks Kepala BPKAD Makassar Divonis 6 Tahun Bui",0
Ciri Tidak Perawan Malam Pertama Tidak Berdarah,1
Akun WhatsApp Mengatasnamakan Kepala Dinas PUPR Kabupaten Nagan Raya,1
Wabah Mpox Telah Menyebar di Kabupaten Nias pada September 2024,1
Istana Tepis Mardani: Pemerintah Pusat Tak Pencitraan Tangani Corona,0
Bill Gates Keluarkan Kutipan Terkait Vaksin,1
Puncak Bangku 'Negeri di Atas Awan' Ciamis Diserbu Pengunjung,0
Cerita Pemegang JKN-KIS Rajin Bayar Iuran untuk Bantu Peserta Lain,0
Hotman Paris Hutapea Bagi-bagi Uang untuk Modal Usaha,1
Pemkot Bengkulu Perpanjang Libur Sekolah hingga 27 Juni,0
Jembatan Darurat Dibangun Dalam Waktu 24 Jam di Jepang,1
Mantan Menkes Siti Fadilah Supari Promosikan Obat Nyeri Sendi,1
Meminum Cairan dari Pohon Pisang Dapat Menyembuhkan Asam Lambung,1
"Nasib THR & Gaji ke-13 PNS, Anies Perpanjang WFH",0
"Bikin Truk Bertenaga Hidrogen, Isuzu Gandeng Honda",0
Fitriani Manurung Bantah Utang ke Febi: Mana Bisa Urus Kombes Rp 70 Juta,0
"Tangkal Imbas Corona ke Pariwisata, Slot Penerbangan Mau Ditambah",0
"Terekam CCTV, Pria di Jambi Curi 3 Kotak Amal Masjid Berisi Rp 11 Juta",0
BRI Bagikan Bilyet Giro Sebesar Rp55 Juta,1
Kisah Sukses Pemuda Pengangguran dalam Main Judi Slot,1
Jokowi Cek Persiapan Menuju New Normal di Masjid Baiturrahim Istana,0
Erick Thohir Cek Kesiapan RS Pertamina Jaya Lawan Virus Corona,0
"Ulah Pemerintah Norwegia, Menangkap Imam Masjid dengan Gunakan Anjing",1
Foto Tanda Tangan Anies Baswedan dalam Dokumen Kontrak dengan HTI,1
Penggagalan Penculikan di Jambi,1
Menghirup Cuka Dapat Mengobati Covid-19,1
Underpass Kuningan-Mampang Terendam Banjir,0
Fitri Salhuteru Ikut Redam Amarah Nikita Mirzani ke Andhika,0
Herling Rilis Klip dari Lagu yang Ditulis Sedekade Lalu,0
Vivo dan Intel Ikutan Mundur dari MWC 2020 Karena Virus Corona,0
Uang Amplop Kondangan akan Dikenakan Pajak,1
Akun WhatsApp Mengatasnamakan Sekda Bengkalis,1
"Marvel Disebut Taman Bermain, Captain America Membela",0
Eks Ketua DPRD Tulungagung Tersangka Suap Segera Disidang,0
Akun Facebook Mengatasnamakan Istri Wakil Walikota Pekanbaru,1
Pengumuman! Bakal Ada Demo Buruh Besar-besaran Tolak Omnibus Law,0
"Dibilang Pansos Sama Lucinta, The Connell Twins: Omongannya Halu",0
Pasien RSUD Abdul Moeloek di Lampung Meninggal karena Ditelantarkan,1
"Andai Pandemi Corona Mereda, Aldila Sutjiadi Bakal Lakukan Ini",0
Pemindahan Ibu Kota; Rencana Busuk yang Wajib Ditolak,1
Soeharto Bicara soal Ijazah Palsu,1
